timestamp, x, y, theta, goalVx, goalVy, goalW, weight, controller, run#, robotid
2022-02-17 13:14:34.937,20.58,482.11,327.96,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:34.937,615.09,482.11,330.54,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:34.957,615.41,135.08,329.88,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:34.977,615.42,134.91,329.32,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:34.991,615.41,134.95,328.9,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.050,615.41,135.03,328.14,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.051,615.39,135.29,328.07,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.065,615.35,135.42,326.98,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.073,615.51,135.34,326.81,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.092,615.82,135.24,326.81,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.137,616.16,135.18,326.7,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.138,616.51,135.19,327.53,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.154,616.66,135.22,326.84,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.183,616.61,135.27,326.81,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.211,616.48,135.37,327,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.238,616.3,135.56,327.44,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.238,616.05,135.88,326.37,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.272,615.83,136.01,326.81,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.296,615.65,136.01,328.12,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.310,615.53,135.92,327.67,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.347,615.51,135.86,327.95,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.384,615.65,135.83,327.48,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.384,615.73,135.88,327.09,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.412,615.79,135.94,327.85,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.413,615.79,135.92,327.53,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.427,615.73,135.9,327.31,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.455,615.69,135.92,328,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.478,615.69,135.91,327.7,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.492,615.71,135.91,327.69,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.516,615.74,135.92,327.72,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.530,615.73,135.9,327.28,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.580,615.72,135.91,328.1,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.581,615.73,135.92,327.66,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.607,615.73,135.9,327.31,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.632,615.75,135.91,327.47,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.656,615.73,135.92,327.94,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
2022-02-17 13:14:35.680,615.72,135.91,328.02,0,50,0,0,adaptive,1, 00:06:66:E7:8A:D1
