timestamp, x, y, theta, goalVx, goalVy, goalW, weight, controller, run#, robotid
2022-02-17 14:03:11.825, 633.32, 112.28, 291.52, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:11.832, 633.32, 112.29, 291.49, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:11.832, 633.32, 112.29, 291.75, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:11.833, 633.32, 112.30, 291.56, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:11.833, 633.33, 112.29, 291.64, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:11.834, 633.33, 112.28, 291.50, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.011, 633.33, 112.29, 291.54, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.013, 633.33, 112.29, 291.54, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.014, 633.32, 112.30, 291.66, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.015, 633.32, 112.28, 291.49, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.017, 633.33, 112.27, 291.18, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.020, 633.33, 112.28, 291.18, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.020, 633.33, 112.29, 291.54, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.021, 633.32, 112.29, 291.58, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.023, 633.32, 112.27, 291.13, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.024, 633.32, 112.30, 291.71, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.212, 633.32, 112.30, 291.88, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.213, 633.32, 112.30, 291.81, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.214, 633.32, 112.31, 291.81, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.217, 633.33, 112.29, 291.60, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.220, 633.33, 112.28, 291.43, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.220, 633.33, 112.29, 291.77, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.221, 633.32, 112.30, 291.81, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.221, 633.33, 112.28, 291.54, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.223, 633.32, 112.29, 291.75, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.415, 633.32, 112.28, 291.75, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.415, 633.32, 112.29, 291.45, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.415, 633.33, 112.28, 291.54, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.431, 633.32, 112.29, 291.90, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.431, 633.32, 112.28, 291.58, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.431, 633.32, 112.29, 291.58, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.431, 633.32, 112.28, 291.49, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.431, 633.32, 112.30, 291.81, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.432, 633.33, 112.29, 291.77, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.445, 633.32, 112.28, 291.58, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.447, 633.32, 112.28, 291.17, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.475, 633.32, 112.29, 291.71, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.499, 633.31, 112.29, 291.49, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.516, 633.32, 112.28, 291.17, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.535, 633.33, 112.29, 291.54, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.580, 633.32, 112.30, 291.75, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.582, 633.32, 112.30, 291.81, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.605, 633.31, 112.27, 291.13, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.606, 633.32, 112.27, 291.17, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.633, 633.33, 112.29, 291.86, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.680, 633.32, 112.30, 291.81, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.681, 633.32, 112.29, 291.58, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.703, 633.32, 112.28, 291.30, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.745, 633.32, 112.29, 291.71, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
2022-02-17 14:03:12.762, 633.32, 112.29, 291.49, 0.00, 50.00, 0.00, 0, adaptive, 1, 00:06:66:E7:8A:D1
